ZZ_AS_GESTELL_BERATER;F213;4;31.0;0.0;0;0;EQ;GW;;;
ZZ_AS_GESTELL_BERATER;F213;5;32.0;0.0;0;0;EQ;KH;;;
ZZ_AS_GESTELL_BERATER;F213;6;33.0;0.0;0;0;EQ;KS;;;
ZZ_AS_GESTELL_BERATER;F213;7;34.0;0.0;0;0;EQ;WI;;;
ZZ_AS_GESTELL_BERATER;F213;8;77.0;0.0;0;0;EQ;KSS;;;
ZZ_AS_GESTELL_BERATER;F214;1;28.0;0.0;1;0;EQ;AL;;;
ZZ_AS_GESTELL_BERATER;F214;2;29.0;0.0;0;0;EQ;AM;;;
ZZ_AS_GESTELL_BERATER;F214;3;30.0;0.0;0;0;EQ;GK;;;
ZZ_AS_GESTELL_BERATER;F214;4;31.0;0.0;0;0;EQ;GW;;;
ZZ_AS_GESTELL_BERATER;F214;5;32.0;0.0;0;0;EQ;KH;;;
ZZ_AS_GESTELL_BERATER;F214;6;33.0;0.0;0;0;EQ;KS;;;
ZZ_AS_GESTELL_BERATER;F214;7;34.0;0.0;0;0;EQ;WI;;;
ZZ_AS_GESTELL_BERATER;F214;8;77.0;0.0;0;0;EQ;KSS;;;
ZZ_AS_GESTELL_BERATER;F214;9;35.0;0.0;0;0;EQ;PK;;;
ZZ_AS_GESTELL_BERATER;F214;10;213.0;0.0;0;0;EQ;GC;;;
ZZ_AS_GESTELL_BERATER;H_AUSGLEICH;1;247.0;0.0;1;1;EQ;HAG0;;;
ZZ_AS_GESTELL_BERATER;H_AUSGLEICH;2;248.0;0.0;0;0;EQ;HAG;;;
ZZ_AS_GESTELL_BERATER;KABELWANNE;1;250.0;0.0;1;0;EQ;KW0;;;
ZZ_AS_GESTELL_BERATER;KABELWANNE;2;251.0;0.0;0;0;EQ;KW21;;;
ZZ_AS_GESTELL_BERATER;KABELWANNE;3;252.0;0.0;0;0;EQ;KW20;;;
ZZ_AS_GESTELL_BERATER;F35;1;33.0;0.0;1;0;EQ;KS;;;
ZZ_AS_GESTELL_BERATER;F35;2;34.0;0.0;0;0;EQ;WI;;;
ZZ_AS_GESTELL_BERATER;ELEKTRO_LAND;1;255.0;0.0;1;0;EQ;DE;;;
ZZ_AS_GESTELL_BERATER;ELEKTRO_LAND;2;256.0;0.0;0;0;EQ;GB;;;
ZZ_AS_GESTELL_BERATER;ELEKTRO_LAND;3;257.0;0.0;0;0;EQ;BE;;;
ZZ_AS_GESTELL_BERATER;ELEKTRO_LAND;4;258.0;0.0;0;0;EQ;CH;;;
ZZ_AS_GESTELL_BERATER;ELEKTRO;1;260.0;0.0;1;1;EQ;E00;;;
ZZ_AS_GESTELL_BERATER;ELEKTRO;2;261.0;0.0;0;0;EQ;E01;;;
ZZ_AS_GESTELL_BERATER;ELEKTRO;3;262.0;0.0;0;0;EQ;E02;;;
ZZ_AS_GESTELL_BERATER;ELEKTRO;4;263.0;0.0;0;0;EQ;E03;;;
ZZ_AS_GESTELL_BERATER;ELEKTRO;5;264.0;0.0;0;0;EQ;E21;;;
