1020;de;1;/;TALO.YOU - PLATTE BESPR.TISCH RECHTECKFORM
1020;en;1;/;TALO.YOU - TOP MEETING TABLE, RECTANGULAR FORM
1020;fr;1;/;TALO.YOU - PLATEAU TABLE DE RÉUNION, FORME RECTANGULAIRE
1020;nl;1;/;TALO.YOU - BLAD VERGADERTAFEL, RECHTHOEKVORM
1021;de;1;/;TALO.YOU - PLATTE BESPR.TISCH OVALFORM
1021;en;1;/;TALO.YOU - TOP MEETING TABLE, OVAL FORM
1021;fr;1;/;TALO.YOU - PLATEAU TABLE DE RÉUNION, FORME OVAL
1021;nl;1;/;TALO.YOU - BLAD VERGADERTAFEL, OVAALVORM
1022;de;1;/;TALO.YOU - PLATTE BESPRECHUNGSTISCH STADIONFORM
1022;en;1;/;TALO.YOU - TOP MEETING TABLE STADIUM-SHAPED
1022;fr;1;/;TALO.YOU - PLATEAU TABLE DE RÉUNION FORME DU STADE
1022;nl;1;/;TALO.YOU - BLAD VERGADERTAFEL STADIONVORM
1023;de;1;/;TALO.YOU - PLATTE BESPRECHUNGSTISCH TRAPEZFORM
1023;en;1;/;TALO.YOU - TOP MEETING TABLE TRAPEZOIDAL FORM
1023;fr;1;/;TALO.YOU - PLATEAU TABLE DE RÉUNION FORME TRAPÉZOÏDALE
1023;nl;1;/;TALO.YOU - BLAD VERGADERTAFEL TRAPEZIUMVORM
1024;de;1;/;TALO.YOU - PLATTE ZWISCHENELEMENT RECHTECKFORM
1024;en;1;/;TALO.YOU - TOP INTERMEDIATE ELEMENT RECTANGULAR FORM
1024;fr;1;/;TALO.YOU - PLATEAU ELÉMENT INTERMÉDIAIRE FORME RECTANGULAIRE
1024;nl;1;/;TALO.YOU - BLAD TUSSENELEMENT RECHTHOEKVORM
1025;de;1;/;TALO.YOU - ENDELEMENT BOOTSFORM 4-FUSS
1025;en;1;/;TALO.YOU - END ELEMENT BOAT-SHAPED 4-FOOT
1025;fr;1;/;TALO.YOU - ÉLÉMENT FINAL FORME BATEAU 4 PIEDS
1025;nl;1;/;TALO.YOU - EINDELEMENT TONVORM 4-POOT
1028;de;1;/;TALO.YOU - ENDELEMENT RECHTECKFORM 4-FUSS
1028;en;1;/;TALO.YOU - END ELEMENT RECTANGULAR FORM 4-FOOT
