WPKWT;1;KABELWANNE135_A;;0
WPLINVERBTDB;1;ZZ_WPLINVERBTDB;;0
WPLTRAV;1;ZZ_AS_LTRAV135_A;;0
WPMKWDB;1;KABELWANNE135_Bench;;0
WPMOTSTBOX;1;ZZ_AS_ZUBEHOER_WPMOTSTBOX;;0
WPNKMOTST;1;ZZ_AS_ZUBEHOER_ELEKTRO;;0
WPORPB;1;ZZ_AS_ZUBEHOER135_A;;0
WPPABESABOG;1;ZZ_PLATTEN_ANBAU135_B;;0
WPPABESN;1;ZZ_PLATTEN_ANBAU135_B;;0
WPPABREGS;1;ZZ_PLATTEN_ANBAU135_B;;0
WPPATS135RD;1;ZZ_PLATTEN_ANBAU135_C;;0
WPPATS34RD;1;ZZ_PLATTEN_ANBAU135_C;;0
WPPATSANSRD;1;ZZ_PLATTEN_ANBAU135_C;;0
WPPATSDABOG;1;ZZ_PLATTEN_ANBAU135_C;;0
WPPATSRDBOG;1;ZZ_PLATTEN_ANBAU135_C;;0
WPPLTKON;1;ZZ_AS_KONSOLE135_A;;0
WPPLTKONABT;1;ZZ_AS_KONSOLE135_A;;0
WPPLTKONBE1;1;ZZ_AS_KONSOLE135_A;;0
WPPLTKONBE2;1;ZZ_AS_KONSOLE135_A;;0
WPPLTKONMFR;1;ZZ_AS_KONSOLE135_A;;0
WPPMS;1;ZZ_AS_PLATTE_MONO;;0
WPROLPB;1;ZZ_AS_ZUBEHOER135_A;;0
WPSMARTCON;1;ZUBEHOER_A;;0
WPSTFATS;1;ZUBEHOER135_J;;0
WPTBPB;1;ZZ_AS_ZUBEHOER135_F;;0
WPTMS;1;MONOSAEULENTISCH;;0
WPTZABDRAHE;1;ZZ_AS_ZUBEHOER135_A;;0
WPTZBBNTS;1;ZZ_AS_ZUBEHOER135_F;;0
WPTZCPULI;1;ZUBEHOER135_A;;0
WPTZCPURLW;1;ROLLWAGEN_A;;0
WPTZDBGSBL;1;BLENDEDB135_A;;0
WPTZDBSBL;1;BLENDEDB135_A;;0
WPTZDBSW;1;BLENDEDB135_A;;0
WPTZEARE;1;ZUBEHOER135_D;;0
WPTZFSCHR;1;ZZ_AS_ZUBEHOER135_A;;0
WPTZGCPULI;1;ZZ_AS_ZUBEHOER;;0
WPTZHASF;1;ZZ_AS_ZUBEHOER135_I;;0
WPTZHASFMS;1;ZZ_AS_ZUBEHOER;;0
WPTZHKK;1;ZUBEHOER999_A;;0
WPTZHRWBLD;1;ZZ_AS_ZUBEHOER135_K;;0
WPTZHSDA;1;ZZ_AS_ZUBEHOER135_J;;0
WPTZKAKLA;1;ZUBEHOER_A;;0
WPTZKBLKK;1;ZUBEHOER135_A;;0
WPTZKKDBZW;1;ZUBEHOER999_A;;0
WPTZKKFKW;1;ZUBEHOER999_A;;0
WPTZKKFPL;1;ZUBEHOER999_A;;0
WPTZKKMK;1;ZUBEHOER999_A;;0
WPTZKKMKW;1;ZUBEHOER999_A;;0
WPTZKKMPL;1;ZUBEHOER999_A;;0
WPTZKSDA;1;ZZ_AS_ZUBEHOER135_J;;0
WPTZKSSF;1;ZUBEHOER_KABELSTRUEMPFE;;0
WPTZKSSFPL;1;ZUBEHOER_KABELSTRUEMPFE;;0
WPTZKSSKQ;1;ZUBEHOER_KABELSTRUEMPFE;;0
WPTZKSSM;1;ZUBEHOER_KABELSTRUEMPFE;;0
WPTZKSSMPL;1;ZUBEHOER_KABELSTRUEMPFE;;0
WPTZPERSBOX;1;PERSBOX135_A;;0
WPTZPSDA;1;ZZ_AS_PLATTE_DRUCKER;;0
WPTZROLF;1;ZZ_AS_ZUBEHOER135_A;;0
WPTZROLFMS;1;ZUBEHOER135_A;;0
WPTZRWBLD;1;RUECKWAND_NORMAL;;0
WPTZRWBLDS;1;RUECKWAND_STAFFEL;;0
WPTZSDAP;1;DRUCKER135_A;;0
WPTZSLADDB;1;ZUBEHOER135_A;;0
WPTZSMPC;1;ZUBEHOER135_A;;0
WPTZTBOX;1;ZUBEHOER999_A;;0
WPTZTBOXBE;1;ZUBEHOER999_A;;0
WPTZTNSW;1;BLENDEDB135_A;;0
WPTZTSHAKEN;1;ZZ_AS_ZUBEHOER135_A;;0
WPTZUBS;1;ZUBEHOER999_A;;0
WPTZZKW;1;ZUBEHOER135_B;;0
WPVERBBLTIPL;1;ZUBEHOER135_A;;0
WPVERBROTIPL;1;ZUBEHOER135_A;;0
WPVERBWRA;1;ZZ_VERB_WINKEL_ANBAU_RETURN;;0
WPVERTRAVDB;1;ZZ_AS_ZUBEHOER135_H;;0
WPVGHA;1;ZZ_AS_GESTELL_BESPRECHUNG;;0
WPVGR;1;ZZ_AS_GESTELL_BESPRECHUNG;;0
WPVKMOTST;1;ZZ_AS_ZUBEHOER;;0
WPVPHA;1;ZZ_AS_PLATTE_BESPRECHUNG;;0
WPVPHA;2;TEMP_AUSFRAESUNGEN;1002.0;0
WPVPR;1;ZZ_AS_PLATTE_BESPRECHUNG;;0
WPVPR;2;TEMP_AUSFRAESUNGEN;1002.0;0
WPVTHA;2;TEMP_AUSFRAESUNGEN;1002.0;0
WPVTHA;2;TischBESPRECHUNG_Masse;612.0;0
WPVTHA;3;TischBESPRECHUNG_Gestellvariante;613.0;0
WPVTHA;4;TischBESPRECHUNG_Platte;618.0;0
WPVTHA;5;TischBESPRECHUNG_Gestellausfuehrung;619.0;0
WPVTHA;6;TischBESPRECHUNG_Elektro;620.0;0
WPVTHA;7;TischBESPRECHUNG_Sonstiges;654.0;0
WPVTR;2;TEMP_AUSFRAESUNGEN;1002.0;0
WPVTR;2;TischBESPRECHUNG_Masse;612.0;0
WPVTR;3;TischBESPRECHUNG_Gestellvariante;613.0;0
WPVTR;4;TischBESPRECHUNG_Platte;618.0;0
WPVTR;5;TischBESPRECHUNG_Gestellausfuehrung;619.0;0
WPVTR;6;TischBESPRECHUNG_Elektro;620.0;0
WPVTR;7;TischBESPRECHUNG_Sonstiges;654.0;0
WPZEKK;1;ELEKTRO_A;;0
WPZESD;1;ELEKTRO_C;;0
WPZESDK53Z;1;ZUBEHOER_A_GEST;;0
WPZESDMOD;1;ELEKTRO_999_MODULAR;;0
WPZESZ;1;ELEKTRO_B;;0
WPZESZMOD;1;ELEKTRO_B_MODULAR;;0
WPZEVT;1;ELEKTRO_D;;0
WPZKHPB;1;ZZ_AS_ZUBEHOER;;0
